series_id,cbsa_code,year,period,value
LAUMT301458000000003,14580,2006,M04,2.6
LAUMT301458000000003,14580,2006,M05,2.6
LAUMT301458000000003,14580,2006,M06,2.5
LAUMT301458000000003,14580,2006,M07,2.0
LAUMT301458000000003,14580,2006,M08,1.9
LAUMT301458000000003,14580,2006,M09,1.9
LAUMT301458000000003,14580,2006,M10,2.0
LAUMT301458000000003,14580,2006,M11,2.1
LAUMT301458000000003,14580,2006,M12,2.1
LAUMT301458000000003,14580,2006,M13,2.3
LAUMT301458000000003,14580,2007,M01,2.6
LAUMT301458000000003,14580,2007,M02,2.4
LAUMT301458000000003,14580,2007,M03,2.3
LAUMT301458000000003,14580,2007,M04,2.4
LAUMT301458000000003,14580,2007,M05,2.4
LAUMT301458000000003,14580,2007,M06,2.6
LAUMT301458000000003,14580,2007,M07,2.3
LAUMT301458000000003,14580,2007,M08,2.2
LAUMT301458000000003,14580,2007,M09,2.3
LAUMT301458000000003,14580,2007,M10,2.6
LAUMT301458000000003,14580,2007,M11,2.9
LAUMT301458000000003,14580,2007,M12,2.9
LAUMT301458000000003,14580,2007,M13,2.5
LAUMT301458000000003,14580,2008,M01,3.3
LAUMT301458000000003,14580,2008,M02,3.2
LAUMT301458000000003,14580,2008,M03,3.6
LAUMT301458000000003,14580,2008,M04,3.6
LAUMT301458000000003,14580,2008,M05,3.7
LAUMT301458000000003,14580,2008,M06,3.7
LAUMT301458000000003,14580,2008,M07,3.3
LAUMT301458000000003,14580,2008,M08,3.6
LAUMT301458000000003,14580,2008,M09,3.7
LAUMT301458000000003,14580,2008,M10,4.5
LAUMT301458000000003,14580,2008,M11,5.3
LAUMT301458000000003,14580,2008,M12,5.6
LAUMT301458000000003,14580,2008,M13,3.9
LAUMT301458000000003,14580,2009,M01,6.9
LAUMT301458000000003,14580,2009,M02,7.4
LAUMT301458000000003,14580,2009,M03,7.8
LAUMT301458000000003,14580,2009,M04,8.1
LAUMT301458000000003,14580,2009,M05,7.8
LAUMT301458000000003,14580,2009,M06,7.5
LAUMT301458000000003,14580,2009,M07,6.5
LAUMT301458000000003,14580,2009,M08,6.5
LAUMT301458000000003,14580,2009,M09,6.4
LAUMT301458000000003,14580,2009,M10,7.0
LAUMT301458000000003,14580,2009,M11,7.5
LAUMT301458000000003,14580,2009,M12,7.6
LAUMT301458000000003,14580,2009,M13,7.2
LAUMT301458000000003,14580,2010,M01,7.8
LAUMT301458000000003,14580,2010,M02,7.8
LAUMT301458000000003,14580,2010,M03,7.5
LAUMT301458000000003,14580,2010,M04,7.5
LAUMT301458000000003,14580,2010,M05,7.0
LAUMT301458000000003,14580,2010,M06,6.8
LAUMT301458000000003,14580,2010,M07,5.7
LAUMT301458000000003,14580,2010,M08,5.6
LAUMT301458000000003,14580,2010,M09,5.6
LAUMT301458000000003,14580,2010,M10,6.0
LAUMT301458000000003,14580,2010,M11,6.6
LAUMT301458000000003,14580,2010,M12,6.3
LAUMT301458000000003,14580,2010,M13,6.7
LAUMT301458000000003,14580,2011,M01,6.9
LAUMT301458000000003,14580,2011,M02,6.6
LAUMT301458000000003,14580,2011,M03,6.3
LAUMT301458000000003,14580,2011,M04,6.1
LAUMT301458000000003,14580,2011,M05,5.8
LAUMT301458000000003,14580,2011,M06,5.8
LAUMT301458000000003,14580,2011,M07,5.1
LAUMT301458000000003,14580,2011,M08,4.9
LAUMT301458000000003,14580,2011,M09,4.9
LAUMT301458000000003,14580,2011,M10,5.5
LAUMT301458000000003,14580,2011,M11,5.6
LAUMT301458000000003,14580,2011,M12,5.4
LAUMT301458000000003,14580,2011,M13,5.7
LAUMT301458000000003,14580,2012,M01,5.8
LAUMT301458000000003,14580,2012,M02,5.6
LAUMT301458000000003,14580,2012,M03,5.8
LAUMT301458000000003,14580,2012,M04,5.2
LAUMT301458000000003,14580,2012,M05,5.2
LAUMT301458000000003,14580,2012,M06,5.1
LAUMT301458000000003,14580,2012,M07,4.5
LAUMT301458000000003,14580,2012,M08,4.3
LAUMT301458000000003,14580,2012,M09,4.0
LAUMT301458000000003,14580,2012,M10,4.5
LAUMT301458000000003,14580,2012,M11,4.8
LAUMT301458000000003,14580,2012,M12,4.7
LAUMT301458000000003,14580,2012,M13,4.9
LAUMT301458000000003,14580,2013,M01,5.0
LAUMT301458000000003,14580,2013,M02,4.6
LAUMT301458000000003,14580,2013,M03,4.5
LAUMT301458000000003,14580,2013,M04,4.1
LAUMT301458000000003,14580,2013,M05,4.3
LAUMT301458000000003,14580,2013,M06,4.3
LAUMT301458000000003,14580,2013,M07,3.5
LAUMT301458000000003,14580,2013,M08,3.4
LAUMT301458000000003,14580,2013,M09,3.3
LAUMT301458000000003,14580,2013,M10,3.8
LAUMT301458000000003,14580,2013,M11,4.1
LAUMT301458000000003,14580,2013,M12,3.9
LAUMT301458000000003,14580,2013,M13,4.0
LAUMT301458000000003,14580,2014,M01,3.9
LAUMT301458000000003,14580,2014,M02,3.9
LAUMT301458000000003,14580,2014,M03,4.1
LAUMT301458000000003,14580,2014,M04,3.3
LAUMT301458000000003,14580,2014,M05,3.7
LAUMT301458000000003,14580,2014,M06,3.5
LAUMT301458000000003,14580,2014,M07,3.1
LAUMT301458000000003,14580,2014,M08,3.0
LAUMT301458000000003,14580,2014,M09,2.8
LAUMT301458000000003,14580,2014,M10,3.4
LAUMT301458000000003,14580,2014,M11,3.8
LAUMT301458000000003,14580,2014,M12,3.3
LAUMT301458000000003,14580,2014,M13,3.5
LAUMT301458000000003,14580,2015,M01,3.6
LAUMT301458000000003,14580,2015,M02,3.3
LAUMT301458000000003,14580,2015,M03,3.4
LAUMT301458000000003,14580,2015,M04,3.1
LAUMT301458000000003,14580,2015,M05,3.3
LAUMT301458000000003,14580,2015,M06,3.0
LAUMT301458000000003,14580,2015,M07,2.7
LAUMT301458000000003,14580,2015,M08,2.4
LAUMT301458000000003,14580,2015,M09,2.3
LAUMT301458000000003,14580,2015,M10,3.1
LAUMT301458000000003,14580,2015,M11,3.4
LAUMT301458000000003,14580,2015,M12,3.1
LAUMT301458000000003,14580,2015,M13,3.1
LAUMT301458000000003,14580,2016,M01,3.3
LAUMT301458000000003,14580,2016,M02,3.1
LAUMT301458000000003,14580,2016,M03,3.3
LAUMT301458000000003,14580,2016,M04,3.2
LAUMT301458000000003,14580,2016,M05,3.1
LAUMT301458000000003,14580,2016,M06,2.9
LAUMT301458000000003,14580,2016,M07,2.6
LAUMT301458000000003,14580,2016,M08,2.3
LAUMT301458000000003,14580,2016,M09,2.3
LAUMT301458000000003,14580,2016,M10,3.2
LAUMT301458000000003,14580,2016,M11,3.2
LAUMT301458000000003,14580,2016,M12,3.1
LAUMT301458000000003,14580,2016,M13,3.0
LAUMT301458000000003,14580,2017,M01,3.3
LAUMT301458000000003,14580,2017,M02,3.1
LAUMT301458000000003,14580,2017,M03,3.0
LAUMT301458000000003,14580,2017,M04,2.8
LAUMT301458000000003,14580,2017,M05,3.1
LAUMT301458000000003,14580,2017,M06,2.8
LAUMT301458000000003,14580,2017,M07,2.6
LAUMT301458000000003,14580,2017,M08,2.4
LAUMT301458000000003,14580,2017,M09,2.4
LAUMT301458000000003,14580,2017,M10,2.9
LAUMT301458000000003,14580,2017,M11,3.3
LAUMT301458000000003,14580,2017,M12,3.1
LAUMT301458000000003,14580,2017,M13,2.9
LAUMT301458000000003,14580,2018,M01,3.2
LAUMT301458000000003,14580,2018,M02,3.0
LAUMT301458000000003,14580,2018,M03,2.9
LAUMT301458000000003,14580,2018,M04,2.5
LAUMT301458000000003,14580,2018,M05,2.6
LAUMT301458000000003,14580,2018,M06,2.6
LAUMT301458000000003,14580,2018,M07,2.3
LAUMT301458000000003,14580,2018,M08,2.2
LAUMT301458000000003,14580,2018,M09,2.0
LAUMT301458000000003,14580,2018,M10,2.5
LAUMT301458000000003,14580,2018,M11,2.8
LAUMT301458000000003,14580,2018,M12,2.7
LAUMT301458000000003,14580,2018,M13,2.6
LAUMT301458000000003,14580,2019,M01,3.0
LAUMT301458000000003,14580,2019,M02,2.4
LAUMT301458000000003,14580,2019,M03,2.6
LAUMT301458000000003,14580,2019,M04,2.2
LAUMT301458000000003,14580,2019,M05,2.5
LAUMT301458000000003,14580,2019,M06,2.3
LAUMT301458000000003,14580,2019,M07,2.0
LAUMT301458000000003,14580,2019,M08,2.0
LAUMT301458000000003,14580,2019,M09,1.9
LAUMT301458000000003,14580,2019,M10,2.4
LAUMT301458000000003,14580,2019,M11,2.7
LAUMT301458000000003,14580,2019,M12,2.5
LAUMT301458000000003,14580,2019,M13,2.4
LAUMT301458000000003,14580,2020,M01,2.7
LAUMT301458000000003,14580,2020,M02,2.5
LAUMT301458000000003,14580,2020,M03,3.0
LAUMT301458000000003,14580,2020,M04,12.8
LAUMT301458000000003,14580,2020,M05,9.8
LAUMT301458000000003,14580,2020,M06,7.4
LAUMT301458000000003,14580,2020,M07,5.7
LAUMT301458000000003,14580,2020,M08,4.4
LAUMT301458000000003,14580,2020,M09,3.8
LAUMT301458000000003,14580,2020,M10,3.5
LAUMT301458000000003,14580,2020,M11,3.5
LAUMT301458000000003,14580,2020,M12,3.4
LAUMT301458000000003,14580,2020,M13,5.2
LAUMT301458000000003,14580,2021,M01,3.5
LAUMT301458000000003,14580,2021,M02,3.4
LAUMT301458000000003,14580,2021,M03,3.0
LAUMT301458000000003,14580,2021,M04,2.8
LAUMT301458000000003,14580,2021,M05,2.7
LAUMT301458000000003,14580,2021,M06,2.9
LAUMT301458000000003,14580,2021,M07,2.3
LAUMT301458000000003,14580,2021,M08,2.2
LAUMT301458000000003,14580,2021,M09,1.7
LAUMT301458000000003,14580,2021,M10,2.1
LAUMT301458000000003,14580,2021,M11,2.1
LAUMT301458000000003,14580,2021,M12,2.1
LAUMT301458000000003,14580,2021,M13,2.5
LAUMT301458000000003,14580,2022,M01,2.5
LAUMT301458000000003,14580,2022,M02,2.2
LAUMT301458000000003,14580,2022,M03,2.0
LAUMT301458000000003,14580,2022,M04,2.0
LAUMT301458000000003,14580,2022,M05,2.2
LAUMT301458000000003,14580,2022,M06,2.1
LAUMT301458000000003,14580,2022,M07,1.8
LAUMT301458000000003,14580,2022,M08,1.8
LAUMT301458000000003,14580,2022,M09,1.6
LAUMT301458000000003,14580,2022,M10,1.9
LAUMT301458000000003,14580,2022,M11,1.8
LAUMT301458000000003,14580,2022,M12,2.0
LAUMT301458000000003,14580,2022,M13,2.0
LAUMT301458000000003,14580,2023,M01,2.1
LAUMT301458000000003,14580,2023,M02,2.1
LAUMT301458000000003,14580,2023,M03,2.1
LAUMT301458000000003,14580,2023,M04,1.9
LAUMT301458000000003,14580,2023,M05,2.2
LAUMT301458000000003,14580,2023,M06,2.1
LAUMT301458000000003,14580,2023,M07,1.8
LAUMT301458000000003,14580,2023,M08,2.0
LAUMT301458000000003,14580,2023,M09,2.0
LAUMT301458000000003,14580,2023,M10,2.3
LAUMT301458000000003,14580,2023,M11,2.4
LAUMT301458000000003,14580,2023,M12,2.5
LAUMT301458000000003,14580,2023,M13,2.1
LAUMT301458000000003,14580,2024,M01,2.4
LAUMT301458000000003,14580,2024,M02,2.5
LAUMT301458000000003,14580,2024,M03,2.4
LAUMT301458000000003,14580,2024,M04,2.3
LAUMT301458000000003,14580,2024,M05,2.5
LAUMT301458000000003,14580,2024,M06,2.5
LAUMT301458000000003,14580,2024,M07,2.2
LAUMT301458000000003,14580,2024,M08,2.3
LAUMT301458000000003,14580,2024,M09,2.0
LAUMT301458000000003,14580,2024,M10,2.1
LAUMT301458000000003,14580,2024,M11,2.4
LAUMT301458000000003,14580,2024,M12,2.3
LAUMT301458000000003,14580,2024,M13,2.3
LAUMT301458000000003,14580,2025,M01,2.3
LAUMT301458000000003,14580,2025,M02,2.4
LAUMT301458000000003,14580,2025,M03,2.4
LAUMT301458000000003,14580,2025,M04,2.4
LAUMT301458000000003,14580,2025,M05,2.6
LAUMT301458000000003,14580,2025,M06,2.6
LAUMT301458000000003,14580,2025,M07,2.3
LAUMT301458000000003,14580,2025,M08,2.4
LAUMT301458000000003,14580,2025,M09,2.4
LAUMT301458000000003,14580,2025,M10,
LAUMT301458000000003,14580,2025,M11,3.0
LAUMT301458000000003,14580,2025,M12,2.8
LAUMT301458000000003,14580,2025,M13,2.5
LAUMT301458000000003,14580,2026,M01,3.0
LAUMT301458000000003,14580,2026,M02,2.7
LAUMT301458000000003,14580,2026,M03,2.8
LAUMT301458000000003,14580,2026,M04,2.5
LAUMT301458000000003,14580,2026,M05,2.6
LAUMT301458000000003,14580,2026,M06,2.7
LAUMT301458000000003,14580,2026,M07,2.2
LAUMT302450000000003,24500,1990,M01,5.9
LAUMT302450000000003,24500,1990,M02,5.8
LAUMT302450000000003,24500,1990,M03,5.5
LAUMT302450000000003,24500,1990,M04,4.8
LAUMT302450000000003,24500,1990,M05,4.7
LAUMT302450000000003,24500,1990,M06,5.3
LAUMT302450000000003,24500,1990,M07,5.4
LAUMT302450000000003,24500,1990,M08,5.6
LAUMT302450000000003,24500,1990,M09,5.7
LAUMT302450000000003,24500,1990,M10,5.6
LAUMT302450000000003,24500,1990,M11,5.6
LAUMT302450000000003,24500,1990,M12,6.1
LAUMT302450000000003,24500,1990,M13,5.5
LAUMT302450000000003,24500,1991,M01,7.2
LAUMT302450000000003,24500,1991,M02,6.7
LAUMT302450000000003,24500,1991,M03,6.4
LAUMT302450000000003,24500,1991,M04,5.4
LAUMT302450000000003,24500,1991,M05,5.2
LAUMT302450000000003,24500,1991,M06,6.2
LAUMT302450000000003,24500,1991,M07,5.8
LAUMT302450000000003,24500,1991,M08,5.5
LAUMT302450000000003,24500,1991,M09,5.4
LAUMT302450000000003,24500,1991,M10,5.7
LAUMT302450000000003,24500,1991,M11,6.0
LAUMT302450000000003,24500,1991,M12,6.2
LAUMT302450000000003,24500,1991,M13,6.0
LAUMT302450000000003,24500,1992,M01,7.4
LAUMT302450000000003,24500,1992,M02,7.4
LAUMT302450000000003,24500,1992,M03,6.6
LAUMT302450000000003,24500,1992,M04,5.7
LAUMT302450000000003,24500,1992,M05,5.7
LAUMT302450000000003,24500,1992,M06,6.4
LAUMT302450000000003,24500,1992,M07,5.9
LAUMT302450000000003,24500,1992,M08,6.0
LAUMT302450000000003,24500,1992,M09,5.6
LAUMT302450000000003,24500,1992,M10,5.8
LAUMT302450000000003,24500,1992,M11,5.9
LAUMT302450000000003,24500,1992,M12,6.2
LAUMT302450000000003,24500,1992,M13,6.2
LAUMT302450000000003,24500,1993,M01,7.7
LAUMT302450000000003,24500,1993,M02,7.3
LAUMT302450000000003,24500,1993,M03,7.4
LAUMT302450000000003,24500,1993,M04,6.3
LAUMT302450000000003,24500,1993,M05,6.0
LAUMT302450000000003,24500,1993,M06,6.5
LAUMT302450000000003,24500,1993,M07,6.0
LAUMT302450000000003,24500,1993,M08,5.6
LAUMT302450000000003,24500,1993,M09,5.6
LAUMT302450000000003,24500,1993,M10,5.8
LAUMT302450000000003,24500,1993,M11,5.5
LAUMT302450000000003,24500,1993,M12,5.4
LAUMT302450000000003,24500,1993,M13,6.3
LAUMT302450000000003,24500,1994,M01,6.5
LAUMT302450000000003,24500,1994,M02,6.4
LAUMT302450000000003,24500,1994,M03,6.0
LAUMT302450000000003,24500,1994,M04,5.4
LAUMT302450000000003,24500,1994,M05,4.7
LAUMT302450000000003,24500,1994,M06,5.2
LAUMT302450000000003,24500,1994,M07,4.9
LAUMT302450000000003,24500,1994,M08,4.9
LAUMT302450000000003,24500,1994,M09,4.8
LAUMT302450000000003,24500,1994,M10,5.1
LAUMT302450000000003,24500,1994,M11,5.0
LAUMT302450000000003,24500,1994,M12,5.4
LAUMT302450000000003,24500,1994,M13,5.3
LAUMT302450000000003,24500,1995,M01,6.0
LAUMT302450000000003,24500,1995,M02,6.2
LAUMT302450000000003,24500,1995,M03,5.5
LAUMT302450000000003,24500,1995,M04,5.3
LAUMT302450000000003,24500,1995,M05,4.9
LAUMT302450000000003,24500,1995,M06,5.3
LAUMT302450000000003,24500,1995,M07,5.1
LAUMT302450000000003,24500,1995,M08,5.1
LAUMT302450000000003,24500,1995,M09,4.9
LAUMT302450000000003,24500,1995,M10,5.0
LAUMT302450000000003,24500,1995,M11,4.8
LAUMT302450000000003,24500,1995,M12,5.2
LAUMT302450000000003,24500,1995,M13,5.3
LAUMT302450000000003,24500,1996,M01,6.2
LAUMT302450000000003,24500,1996,M02,5.6
LAUMT302450000000003,24500,1996,M03,5.2
LAUMT302450000000003,24500,1996,M04,4.9
LAUMT302450000000003,24500,1996,M05,4.6
LAUMT302450000000003,24500,1996,M06,4.8
LAUMT302450000000003,24500,1996,M07,4.8
LAUMT302450000000003,24500,1996,M08,4.7
LAUMT302450000000003,24500,1996,M09,4.5
LAUMT302450000000003,24500,1996,M10,4.5
LAUMT302450000000003,24500,1996,M11,4.7
LAUMT302450000000003,24500,1996,M12,5.3
LAUMT302450000000003,24500,1996,M13,5.0
LAUMT302450000000003,24500,1997,M01,6.6
LAUMT302450000000003,24500,1997,M02,6.2
LAUMT302450000000003,24500,1997,M03,6.3
LAUMT302450000000003,24500,1997,M04,5.6
LAUMT302450000000003,24500,1997,M05,4.7
LAUMT302450000000003,24500,1997,M06,5.6
LAUMT302450000000003,24500,1997,M07,4.9
LAUMT302450000000003,24500,1997,M08,4.9
LAUMT302450000000003,24500,1997,M09,4.7
LAUMT302450000000003,24500,1997,M10,4.7
LAUMT302450000000003,24500,1997,M11,5.2
LAUMT302450000000003,24500,1997,M12,5.5
LAUMT302450000000003,24500,1997,M13,5.4
LAUMT302450000000003,24500,1998,M01,6.6
LAUMT302450000000003,24500,1998,M02,6.1
LAUMT302450000000003,24500,1998,M03,6.4
LAUMT302450000000003,24500,1998,M04,5.1
LAUMT302450000000003,24500,1998,M05,5.1
LAUMT302450000000003,24500,1998,M06,5.7
LAUMT302450000000003,24500,1998,M07,5.1
LAUMT302450000000003,24500,1998,M08,5.1
LAUMT302450000000003,24500,1998,M09,5.0
LAUMT302450000000003,24500,1998,M10,5.3
LAUMT302450000000003,24500,1998,M11,5.4
LAUMT302450000000003,24500,1998,M12,5.4
LAUMT302450000000003,24500,1998,M13,5.5
LAUMT302450000000003,24500,1999,M01,6.6
LAUMT302450000000003,24500,1999,M02,6.7
LAUMT302450000000003,24500,1999,M03,6.2
LAUMT302450000000003,24500,1999,M04,5.5
LAUMT302450000000003,24500,1999,M05,5.1
LAUMT302450000000003,24500,1999,M06,5.6
LAUMT302450000000003,24500,1999,M07,5.2
LAUMT302450000000003,24500,1999,M08,5.2
LAUMT302450000000003,24500,1999,M09,5.0
LAUMT302450000000003,24500,1999,M10,5.1
LAUMT302450000000003,24500,1999,M11,4.6
LAUMT302450000000003,24500,1999,M12,4.9
LAUMT302450000000003,24500,1999,M13,5.5
LAUMT302450000000003,24500,2000,M01,6.1
LAUMT302450000000003,24500,2000,M02,6.0
LAUMT302450000000003,24500,2000,M03,6.0
LAUMT302450000000003,24500,2000,M04,4.9
LAUMT302450000000003,24500,2000,M05,4.7
LAUMT302450000000003,24500,2000,M06,5.0
LAUMT302450000000003,24500,2000,M07,4.9
LAUMT302450000000003,24500,2000,M08,4.8
LAUMT302450000000003,24500,2000,M09,4.2
LAUMT302450000000003,24500,2000,M10,4.4
LAUMT302450000000003,24500,2000,M11,4.4
LAUMT302450000000003,24500,2000,M12,4.5
LAUMT302450000000003,24500,2000,M13,5.0
LAUMT302450000000003,24500,2001,M01,5.6
LAUMT302450000000003,24500,2001,M02,5.3
LAUMT302450000000003,24500,2001,M03,5.2
LAUMT302450000000003,24500,2001,M04,4.5
LAUMT302450000000003,24500,2001,M05,3.8
LAUMT302450000000003,24500,2001,M06,4.4
LAUMT302450000000003,24500,2001,M07,4.2
LAUMT302450000000003,24500,2001,M08,4.4
LAUMT302450000000003,24500,2001,M09,4.0
LAUMT302450000000003,24500,2001,M10,4.3
LAUMT302450000000003,24500,2001,M11,4.3
LAUMT302450000000003,24500,2001,M12,4.5
LAUMT302450000000003,24500,2001,M13,4.6
LAUMT302450000000003,24500,2002,M01,5.3
LAUMT302450000000003,24500,2002,M02,5.1
LAUMT302450000000003,24500,2002,M03,5.2
LAUMT302450000000003,24500,2002,M04,4.6
LAUMT302450000000003,24500,2002,M05,3.8
LAUMT302450000000003,24500,2002,M06,4.5
LAUMT302450000000003,24500,2002,M07,4.1
LAUMT302450000000003,24500,2002,M08,3.8
LAUMT302450000000003,24500,2002,M09,3.5
LAUMT302450000000003,24500,2002,M10,3.9
LAUMT302450000000003,24500,2002,M11,4.0
LAUMT302450000000003,24500,2002,M12,4.5
LAUMT302450000000003,24500,2002,M13,4.4
LAUMT302450000000003,24500,2003,M01,5.2
LAUMT302450000000003,24500,2003,M02,4.9
LAUMT302450000000003,24500,2003,M03,4.9
LAUMT302450000000003,24500,2003,M04,4.1
LAUMT302450000000003,24500,2003,M05,4.0
LAUMT302450000000003,24500,2003,M06,4.9
LAUMT302450000000003,24500,2003,M07,4.4
LAUMT302450000000003,24500,2003,M08,4.3
LAUMT302450000000003,24500,2003,M09,4.0
LAUMT302450000000003,24500,2003,M10,4.1
LAUMT302450000000003,24500,2003,M11,4.4
LAUMT302450000000003,24500,2003,M12,4.4
LAUMT302450000000003,24500,2003,M13,4.5
LAUMT302450000000003,24500,2004,M01,5.3
LAUMT302450000000003,24500,2004,M02,4.9
LAUMT302450000000003,24500,2004,M03,4.9
LAUMT302450000000003,24500,2004,M04,4.2
LAUMT302450000000003,24500,2004,M05,3.8
LAUMT302450000000003,24500,2004,M06,4.5
LAUMT302450000000003,24500,2004,M07,4.0
LAUMT302450000000003,24500,2004,M08,4.0
LAUMT302450000000003,24500,2004,M09,3.8
LAUMT302450000000003,24500,2004,M10,3.8
LAUMT302450000000003,24500,2004,M11,3.8
LAUMT302450000000003,24500,2004,M12,3.9
LAUMT302450000000003,24500,2004,M13,4.2
LAUMT302450000000003,24500,2005,M01,5.3
LAUMT302450000000003,24500,2005,M02,4.8
LAUMT302450000000003,24500,2005,M03,4.6
LAUMT302450000000003,24500,2005,M04,3.9
LAUMT302450000000003,24500,2005,M05,3.7
LAUMT302450000000003,24500,2005,M06,4.2
LAUMT302450000000003,24500,2005,M07,3.8
LAUMT302450000000003,24500,2005,M08,3.8
LAUMT302450000000003,24500,2005,M09,3.5
LAUMT302450000000003,24500,2005,M10,3.5
LAUMT302450000000003,24500,2005,M11,3.6
LAUMT302450000000003,24500,2005,M12,3.7
LAUMT302450000000003,24500,2005,M13,4.0
LAUMT302450000000003,24500,2006,M01,4.1
LAUMT302450000000003,24500,2006,M02,4.1
LAUMT302450000000003,24500,2006,M03,3.9
LAUMT302450000000003,24500,2006,M04,3.4
LAUMT302450000000003,24500,2006,M05,3.1
LAUMT302450000000003,24500,2006,M06,3.4
LAUMT302450000000003,24500,2006,M07,3.1
LAUMT302450000000003,24500,2006,M08,2.9
LAUMT302450000000003,24500,2006,M09,2.7
LAUMT302450000000003,24500,2006,M10,2.7
LAUMT302450000000003,24500,2006,M11,2.7
LAUMT302450000000003,24500,2006,M12,3.1
LAUMT302450000000003,24500,2006,M13,3.3
LAUMT302450000000003,24500,2007,M01,3.6
LAUMT302450000000003,24500,2007,M02,3.5
LAUMT302450000000003,24500,2007,M03,3.1
LAUMT302450000000003,24500,2007,M04,2.9
LAUMT302450000000003,24500,2007,M05,2.7
LAUMT302450000000003,24500,2007,M06,3.4
LAUMT302450000000003,24500,2007,M07,3.4
LAUMT302450000000003,24500,2007,M08,3.3
LAUMT302450000000003,24500,2007,M09,3.2
LAUMT302450000000003,24500,2007,M10,3.4
LAUMT302450000000003,24500,2007,M11,3.4
LAUMT302450000000003,24500,2007,M12,3.8
LAUMT302450000000003,24500,2007,M13,3.3
LAUMT302450000000003,24500,2008,M01,4.5
LAUMT302450000000003,24500,2008,M02,4.2
LAUMT302450000000003,24500,2008,M03,4.2
LAUMT302450000000003,24500,2008,M04,3.7
LAUMT302450000000003,24500,2008,M05,3.8
LAUMT302450000000003,24500,2008,M06,4.3
LAUMT302450000000003,24500,2008,M07,4.2
LAUMT302450000000003,24500,2008,M08,4.5
LAUMT302450000000003,24500,2008,M09,4.3
LAUMT302450000000003,24500,2008,M10,4.5
LAUMT302450000000003,24500,2008,M11,4.5
LAUMT302450000000003,24500,2008,M12,5.0
LAUMT302450000000003,24500,2008,M13,4.3
LAUMT302450000000003,24500,2009,M01,6.4
LAUMT302450000000003,24500,2009,M02,6.0
LAUMT302450000000003,24500,2009,M03,6.1
LAUMT302450000000003,24500,2009,M04,5.3
LAUMT302450000000003,24500,2009,M05,5.1
LAUMT302450000000003,24500,2009,M06,5.7
LAUMT302450000000003,24500,2009,M07,5.4
LAUMT302450000000003,24500,2009,M08,5.3
LAUMT302450000000003,24500,2009,M09,5.3
LAUMT302450000000003,24500,2009,M10,5.3
LAUMT302450000000003,24500,2009,M11,5.5
LAUMT302450000000003,24500,2009,M12,6.2
LAUMT302450000000003,24500,2009,M13,5.6
LAUMT302450000000003,24500,2010,M01,7.4
LAUMT302450000000003,24500,2010,M02,7.4
LAUMT302450000000003,24500,2010,M03,6.9
LAUMT302450000000003,24500,2010,M04,6.1
LAUMT302450000000003,24500,2010,M05,5.6
LAUMT302450000000003,24500,2010,M06,6.0
LAUMT302450000000003,24500,2010,M07,5.9
LAUMT302450000000003,24500,2010,M08,5.8
LAUMT302450000000003,24500,2010,M09,5.6
LAUMT302450000000003,24500,2010,M10,5.5
LAUMT302450000000003,24500,2010,M11,5.9
LAUMT302450000000003,24500,2010,M12,6.6
LAUMT302450000000003,24500,2010,M13,6.2
LAUMT302450000000003,24500,2011,M01,7.5
LAUMT302450000000003,24500,2011,M02,7.2
LAUMT302450000000003,24500,2011,M03,6.8
LAUMT302450000000003,24500,2011,M04,5.8
LAUMT302450000000003,24500,2011,M05,5.7
LAUMT302450000000003,24500,2011,M06,6.2
LAUMT302450000000003,24500,2011,M07,6.0
LAUMT302450000000003,24500,2011,M08,6.0
LAUMT302450000000003,24500,2011,M09,5.6
LAUMT302450000000003,24500,2011,M10,5.5
LAUMT302450000000003,24500,2011,M11,5.2
LAUMT302450000000003,24500,2011,M12,5.8
LAUMT302450000000003,24500,2011,M13,6.1
LAUMT302450000000003,24500,2012,M01,6.4
LAUMT302450000000003,24500,2012,M02,6.2
LAUMT302450000000003,24500,2012,M03,6.0
LAUMT302450000000003,24500,2012,M04,5.2
LAUMT302450000000003,24500,2012,M05,5.0
LAUMT302450000000003,24500,2012,M06,5.5
LAUMT302450000000003,24500,2012,M07,5.5
LAUMT302450000000003,24500,2012,M08,5.3
LAUMT302450000000003,24500,2012,M09,4.7
LAUMT302450000000003,24500,2012,M10,4.8
LAUMT302450000000003,24500,2012,M11,4.7
LAUMT302450000000003,24500,2012,M12,5.2
LAUMT302450000000003,24500,2012,M13,5.4
LAUMT302450000000003,24500,2013,M01,6.3
LAUMT302450000000003,24500,2013,M02,5.9
LAUMT302450000000003,24500,2013,M03,5.7
LAUMT302450000000003,24500,2013,M04,4.9
LAUMT302450000000003,24500,2013,M05,4.7
LAUMT302450000000003,24500,2013,M06,5.2
LAUMT302450000000003,24500,2013,M07,4.9
LAUMT302450000000003,24500,2013,M08,4.8
LAUMT302450000000003,24500,2013,M09,4.4
LAUMT302450000000003,24500,2013,M10,4.3
LAUMT302450000000003,24500,2013,M11,4.4
LAUMT302450000000003,24500,2013,M12,4.9
LAUMT302450000000003,24500,2013,M13,5.0
LAUMT302450000000003,24500,2014,M01,5.3
LAUMT302450000000003,24500,2014,M02,5.1
LAUMT302450000000003,24500,2014,M03,5.1
LAUMT302450000000003,24500,2014,M04,3.9
LAUMT302450000000003,24500,2014,M05,3.8
LAUMT302450000000003,24500,2014,M06,4.2
